PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402659,2020-12-12T11:00:00Z,44.1320,-56.8390,,,0,5.4,0.9,0.14,0.01,11.24,0.5,313,15,-0.233,0.016,01119971111171111
4402659,2020-12-12T11:00:00Z,44.1320,-56.8390,11.24,1024,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T12:00:00Z,44.1340,-56.8490,,,0,5.4,0.9,0.14,0.01,11.24,0.5,313,15,-0.233,0.107,01119971111171111
4402659,2020-12-12T12:00:00Z,44.1340,-56.8504,11.24,1024.2,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T13:00:00Z,44.1390,-56.8580,,,0,5.4,0.9,0.14,0.01,11.24,0.5,313,15,-0.166,0.201,01119971111171111
4402659,2020-12-12T13:00:00Z,44.1392,-56.8602,11.24,1024,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T14:00:00Z,44.1470,-56.8630,,,0,4.4,5.5,0.1,0.04,11.24,0.5,313,15,-0.078,0.278,01119971111171111
4402659,2020-12-12T14:00:00Z,44.1472,-56.8646,11.24,1023.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T15:00:00Z,44.1550,-56.8650,,,0,4.4,5.5,0.1,0.04,11.24,0.5,313,15,0.012,0.262,01119971111171111
4402659,2020-12-12T15:00:00Z,44.1568,-56.8674,11.24,1022.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T16:00:00Z,44.1640,-56.8630,,,0,4.4,5.5,0.1,0.04,11.24,0.5,313,15,0.066,0.201,01119971111171111
4402659,2020-12-12T16:00:00Z,44.1642,-56.8640,11.24,1022.5,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T17:00:00Z,44.1690,-56.8590,,,0,10.4,-1.8,0.07,0.04,11.24,0.5,313,15,0.12,0.188,01119971111171111
4402659,2020-12-12T17:00:00Z,44.1702,-56.8606,11.24,1021.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T18:00:00Z,44.1740,-56.8510,,,0,10.4,-1.8,0.07,0.04,11.24,0.5,313,15,0.201,0.113,01119971111171111
4402659,2020-12-12T18:00:00Z,44.1760,-56.8518,11.24,1022.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-12T19:00:00Z,44.1740,-56.8400,,,0,10.5,-1.7,0.07,0.04,11.24,0.5,313,15,0.208,-0.001,01119971111171111
4402659,2020-12-12T19:00:00Z,44.1760,-56.8518,11.24,1022.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T02:00:00Z,44.1430,-56.8390,,,0,-0.4,-3.6,0.02,-0.06,11.21,0.5,313,15,-0.272,-0.07,01119971111171111
4402659,2020-12-13T02:00:00Z,44.1102,-56.8466,11.22,1027.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T03:00:00Z,44.1340,-56.8480,,,0,-0.4,-3.6,0.02,-0.06,11.18,0.5,313,15,-0.333,0.093,01119971111171111
4402659,2020-12-13T03:00:00Z,44.1352,-56.8478,11.19,1028,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T04:00:00Z,44.1380,-56.8620,,,0,-0.4,-3.7,0.02,-0.06,11.17,0.5,313,15,-0.273,0.203,01119971111171111
4402659,2020-12-13T04:00:00Z,44.1382,-56.8632,11.17,1028,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T05:00:00Z,44.1460,-56.8740,,,0,-1.3,-1.2,0,-0.02,11.16,0.5,313,15,-0.222,0.277,01119971111171111
4402659,2020-12-13T05:00:00Z,44.1450,-56.8750,11.16,1028,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T06:00:00Z,44.1540,-56.8820,,,0,-1.4,-1.3,0,-0.02,11.16,0.5,313,15,-0.155,0.294,01119971111171111
4402659,2020-12-13T06:00:00Z,44.1556,-56.8830,11.17,1028.2,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T07:00:00Z,44.1620,-56.8870,,,0,-1.4,-1.3,0,-0.02,11.15,0.5,313,15,-0.055,0.216,01119971111171111
4402659,2020-12-13T07:00:00Z,44.1638,-56.8886,11.14,1028.2,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T08:00:00Z,44.1690,-56.8870,,,0,-4.6,1.9,-0.01,-0.01,11.17,0.5,313,15,0.057,0.185,01119971111171111
4402659,2020-12-13T08:00:00Z,44.1702,-56.8882,11.17,1027.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T09:00:00Z,44.1740,-56.8830,,,0,-4.6,1.9,-0.01,-0.01,11.18,0.5,313,15,0.089,0.154,01119971111171111
4402659,2020-12-13T09:00:00Z,44.1760,-56.8840,11.18,1027,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T10:00:00Z,44.1800,-56.8800,,,0,-4.6,1.9,-0.01,-0.01,11.17,0.5,313,15,0.1,0.108,01119971111171111
4402659,2020-12-13T10:00:00Z,44.1802,-56.8798,11.17,1026.4,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T11:00:00Z,44.1820,-56.8750,,,0,-6.8,6.9,-0.05,0.03,11.19,0.5,313,15,0.089,0.093,01119971111171111
4402659,2020-12-13T11:00:00Z,44.1832,-56.8748,11.18,1025,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T12:00:00Z,44.1870,-56.8720,,,0,-6.8,6.9,-0.05,0.03,11.21,0.5,313,15,0.055,0.124,01119971111171111
4402659,2020-12-13T12:00:00Z,44.1864,-56.8718,11.2,1023.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T13:00:00Z,44.1910,-56.8690,,,0,-6.8,6.9,-0.05,0.03,11.23,0.5,313,15,0.044,0.14,01119971111171111
4402659,2020-12-13T13:00:00Z,44.1910,-56.8704,11.22,1022.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T14:00:00Z,44.1940,-56.8670,,,0,-3.4,11.5,-0.12,0.14,11.31,0.5,313,15,0.063,0.074,01119971111171111
4402659,2020-12-13T14:00:00Z,44.1948,-56.8680,11.25,1021.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T15:00:00Z,44.1950,-56.8630,,,0,-3.5,11.4,-0.12,0.14,11.39,0.5,313,15,0.082,0.006,01119971111171111
4402659,2020-12-13T15:00:00Z,44.1948,-56.8638,11.37,1019.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T16:00:00Z,44.1940,-56.8600,,,0,-3.5,11.4,-0.12,0.14,11.43,0.5,313,15,0.078,0.015,01119971111171111
4402659,2020-12-13T16:00:00Z,44.1948,-56.8638,11.44,1016.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T17:00:00Z,44.1940,-56.8560,,,0,8.7,9.9,-0.01,0.3,11.47,0.5,313,15,0.074,0.025,01119971111171111
4402659,2020-12-13T17:00:00Z,44.1932,-56.8558,11.45,1015.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T18:00:00Z,44.1950,-56.8530,,,0,8.7,9.9,-0.01,0.3,11.52,0.5,313,15,0.089,0.062,01119971111171111
4402659,2020-12-13T18:00:00Z,44.1946,-56.8540,11.49,1014.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T19:00:00Z,44.1960,-56.8480,,,0,8.7,9.9,-0.01,0.3,11.56,0.5,313,15,0.113,0.043,01119971111171111
4402659,2020-12-13T19:00:00Z,44.1974,-56.8484,11.55,1014.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T20:00:00Z,44.1960,-56.8420,,,0,9.8,4.2,0.19,0.31,11.59,0.5,313,15,0.101,0.021,01119971111171111
4402659,2020-12-13T20:00:00Z,44.1974,-56.8484,11.58,1014.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T21:00:00Z,44.1980,-56.8380,,,0,9.9,4.2,0.19,0.31,11.6,0.5,313,15,0.089,-0.002,01119971111171111
4402659,2020-12-13T21:00:00Z,44.1976,-56.8380,11.6,1014.2,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T22:00:00Z,44.1960,-56.8340,,,0,9.9,4.2,0.19,0.31,11.6,0.5,313,15,0.041,-0.039,01119971111171111
4402659,2020-12-13T22:00:00Z,44.1980,-56.8340,11.6,1013.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-13T23:00:00Z,44.1950,-56.8340,,,0,3.9,2.3,0.17,0.13,11.61,0.5,313,15,-0.023,-0.077,01119971111171111
4402659,2020-12-13T23:00:00Z,44.1964,-56.8334,11.61,1013.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T00:00:00Z,44.1940,-56.8350,,,0,3.9,2.3,0.17,0.13,11.62,0.5,313,15,-0.078,-0.062,01119971111171111
4402659,2020-12-14T00:00:00Z,44.1932,-56.8356,11.62,1012.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T01:00:00Z,44.1930,-56.8390,,,0,3.9,2.4,0.17,0.13,11.5,0.5,313,15,-0.067,0,01119971111171111
4402659,2020-12-14T01:00:00Z,44.1922,-56.8400,11.62,1012.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T02:00:00Z,44.1940,-56.8420,,,0,6,1.9,0.06,0.02,11.27,0.5,313,15,-0.067,0.078,01119971111171111
4402659,2020-12-14T02:00:00Z,44.1932,-56.8424,11.37,1012.2,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T03:00:00Z,44.1960,-56.8460,,,0,6,1.9,0.06,0.02,11.18,0.5,313,15,-0.089,0.139,01119971111171111
4402659,2020-12-14T03:00:00Z,44.1970,-56.8462,11.17,1011.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T04:00:00Z,44.2020,-56.8480,,,0,6,1.9,0.06,0.02,11.18,0.5,313,15,-0.067,0.139,01119971111171111
4402659,2020-12-14T04:00:00Z,44.2018,-56.8504,11.19,1011.5,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T05:00:00Z,44.2050,-56.8510,,,0,8.4,2.6,0.05,0.02,11.14,0.5,313,15,0.011,0.093,01119971111171111
4402659,2020-12-14T05:00:00Z,44.2056,-56.8516,11.16,1011.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T06:00:00Z,44.2070,-56.8480,,,0,8.4,2.6,0.05,0.02,11.14,0.5,313,15,0.089,0.015,01119971111171111
4402659,2020-12-14T06:00:00Z,44.2084,-56.8488,11.12,1011.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T07:00:00Z,44.2060,-56.8450,,,0,8.4,2.6,0.05,0.02,11.17,0.5,313,15,0.066,-0.062,01119971111171111
4402659,2020-12-14T07:00:00Z,44.2072,-56.8442,11.16,1011.5,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T08:00:00Z,44.2020,-56.8420,,,0,9,1.5,0.1,0.03,11.2,0.5,313,15,0.011,-0.139,01119971111171111
4402659,2020-12-14T08:00:00Z,44.2036,-56.8426,11.18,1011.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T09:00:00Z,44.1980,-56.8440,,,0,9,1.5,0.1,0.03,11.23,0.5,313,15,-0.056,-0.17,01119971111171111
4402659,2020-12-14T09:00:00Z,44.1980,-56.8432,11.23,1011.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T10:00:00Z,44.1930,-56.8480,,,0,9,1.5,0.1,0.03,11.24,0.5,313,15,-0.122,-0.139,01119971111171111
4402659,2020-12-14T10:00:00Z,44.1928,-56.8476,11.24,1012.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T11:00:00Z,44.1890,-56.8540,,,0,8,-0.5,0.14,0.01,11.25,0.5,313,15,-0.133,-0.062,01119971111171111
4402659,2020-12-14T11:00:00Z,44.1894,-56.8540,11.25,1012.4,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T12:00:00Z,44.1880,-56.8600,,,0,8,-0.4,0.14,0.01,11.26,0.5,313,15,-0.133,0.015,01119971111171111
4402659,2020-12-14T12:00:00Z,44.1886,-56.8602,11.25,1012,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T13:00:00Z,44.1890,-56.8650,,,0,8,-0.4,0.14,0.01,11.26,0.5,313,15,-0.078,0.046,01119971111171111
4402659,2020-12-14T13:00:00Z,44.1896,-56.8656,11.27,1012.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T14:00:00Z,44.1920,-56.8670,,,0,7.7,-1.5,0.13,-0.01,11.25,0.5,313,15,-0.022,0.078,01119971111171111
4402659,2020-12-14T14:00:00Z,44.1924,-56.8674,11.24,1012.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T15:00:00Z,44.1950,-56.8680,,,0,7.7,-1.5,0.13,-0.01,11.27,0.5,313,15,-0.011,0.093,01119971111171111
4402659,2020-12-14T15:00:00Z,44.1950,-56.8680,11.26,1012.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T16:00:00Z,44.1960,-56.8680,,,0,7.7,-1.4,0.13,-0.01,11.3,0.5,313,15,0.011,0.062,01119971111171111
4402659,2020-12-14T16:00:00Z,44.1976,-56.8682,11.29,1012,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T17:00:00Z,44.1990,-56.8670,,,0,5.4,-0.7,0.09,-0.01,11.31,0.5,313,15,0.033,0.015,01119971111171111
4402659,2020-12-14T17:00:00Z,44.1990,-56.8668,11.31,1011.5,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T18:00:00Z,44.1990,-56.8650,,,0,5.4,-0.7,0.09,-0.01,11.32,0.5,313,15,0.044,0.015,01119971111171111
4402659,2020-12-14T18:00:00Z,44.1994,-56.8654,11.31,1011.5,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T19:00:00Z,44.1990,-56.8620,,,0,5.4,-0.7,0.09,-0.01,11.34,0.5,313,15,0.033,0,01119971111171111
4402659,2020-12-14T19:00:00Z,44.2000,-56.8634,11.33,1010.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T20:00:00Z,44.1980,-56.8620,,,0,3.7,-1.4,0.05,-0.01,11.34,0.5,313,15,0.022,-0.062,01119971111171111
4402659,2020-12-14T20:00:00Z,44.1990,-56.8616,11.36,1010.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T21:00:00Z,44.1950,-56.8620,,,0,3.7,-1.4,0.05,-0.01,11.31,0.5,313,15,-0.022,-0.093,01119971111171111
4402659,2020-12-14T21:00:00Z,44.1960,-56.8610,11.31,1010.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T22:00:00Z,44.1930,-56.8630,,,0,3.7,-1.4,0.05,-0.01,11.34,0.5,313,15,-0.078,-0.108,01119971111171111
4402659,2020-12-14T22:00:00Z,44.1932,-56.8640,11.32,1009.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-14T23:00:00Z,44.1880,-56.8680,,,0,-1.4,3.2,0.02,0,11.35,0.5,313,15,-0.1,-0.108,01119971111171111
4402659,2020-12-14T23:00:00Z,44.1888,-56.8676,11.36,1008.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T00:00:00Z,44.1860,-56.8740,,,0,-1.4,3.2,0.02,0,11.34,0.5,313,15,-0.142,-0.093,01119971111171111
4402659,2020-12-15T00:00:00Z,44.1856,-56.8732,11.33,1006.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T01:00:00Z,44.1850,-56.8820,,,0,-1.4,3.2,0.02,0,11.27,0.5,313,15,-0.21,-0.001,01119971111171111
4402659,2020-12-15T01:00:00Z,44.1834,-56.8812,11.35,1005.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T02:00:00Z,44.1870,-56.8900,,,0,-4.6,2.4,-0.01,0.01,11.18,0.5,313,15,-0.209,0.141,01119971111171111
4402659,2020-12-15T02:00:00Z,44.1860,-56.8918,11.18,1002.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T03:00:00Z,44.1930,-56.8980,,,0,-4.5,2.4,-0.01,0.01,11.16,0.5,313,15,-0.133,0.232,01119971111171111
4402659,2020-12-15T03:00:00Z,44.1920,-56.8998,11.19,1001.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T04:00:00Z,44.2010,-56.9030,,,0,-4.5,2.4,-0.01,0.01,11.13,0.5,313,15,-0.033,0.278,01119971111171111
4402659,2020-12-15T04:00:00Z,44.2012,-56.9036,11.13,1000.5,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T05:00:00Z,44.2090,-56.9020,,,0,-5.8,-8.8,-0.03,-0.01,11.13,0.5,313,15,0.065,0.248,01119971111171111
4402659,2020-12-15T05:00:00Z,44.2102,-56.9026,11.12,997,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T06:00:00Z,44.2160,-56.8960,,,0,-5.8,-8.9,-0.03,-0.01,11.16,0.5,313,15,0.15,0.148,01119971111171111
4402659,2020-12-15T06:00:00Z,44.2170,-56.8978,11.14,993.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T07:00:00Z,44.2160,-56.8900,,,0,-5.8,-8.8,-0.03,-0.01,11.2,0.5,313,15,0.125,0.018,01119971111171111
4402659,2020-12-15T07:00:00Z,44.2190,-56.8890,11.18,992.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T08:00:00Z,44.2140,-56.8880,,,0,8.5,-13.9,-0.03,-0.14,11.26,0.5,313,15,0.024,-0.156,01119971111171111
4402659,2020-12-15T08:00:00Z,44.2160,-56.8868,11.22,989.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T09:00:00Z,44.2060,-56.8900,,,0,8.6,-13.8,-0.03,-0.14,11.33,0.5,313,15,-0.071,-0.205,01119971111171111
4402659,2020-12-15T09:00:00Z,44.2160,-56.8868,11.32,990.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T10:00:00Z,44.1960,-56.8940,,,0,8.6,-13.8,-0.03,-0.14,11.37,0.5,313,15,-0.166,-0.253,01119971111171111
4402659,2020-12-15T10:00:00Z,44.1974,-56.8920,11.37,990.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T11:00:00Z,44.1890,-56.9020,,,0,13,-5.1,0.16,-0.28,11.31,0.5,313,15,-0.204,-0.224,01119971111171111
4402659,2020-12-15T11:00:00Z,44.1888,-56.9018,11.36,993.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T12:00:00Z,44.1820,-56.9110,,,0,13,-5.1,0.16,-0.28,11.26,0.5,313,15,-0.221,-0.208,01119971111171111
4402659,2020-12-15T12:00:00Z,44.1828,-56.9118,11.26,993.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T13:00:00Z,44.1790,-56.9160,,,0,13,-5.1,0.16,-0.28,11.25,0.5,313,15,-0.104,-0.146,01119971111171111
4402659,2020-12-15T13:00:00Z,44.1828,-56.9118,11.22,995.8,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T14:00:00Z,44.1750,-56.9210,,,0,16,0.4,0.55,-0.2,11.24,0.5,313,15,0.013,-0.084,01119971111171111
4402659,2020-12-15T14:00:00Z,44.1828,-56.9118,11.22,996.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T15:00:00Z,44.1730,-56.9240,,,0,16,0.4,0.55,-0.2,11.24,0.5,313,15,0.13,-0.021,01119971111171111
4402659,2020-12-15T15:00:00Z,44.1730,-56.9254,11.24,996.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T16:00:00Z,44.1720,-56.9170,,,0,16,0.4,0.55,-0.2,11.27,0.5,313,15,0.212,-0.048,01119971111171111
4402659,2020-12-15T16:00:00Z,44.1722,-56.9210,11.25,997.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T17:00:00Z,44.1690,-56.9070,,,0,18.3,-0.4,0.96,-0.05,11.29,0.5,313,15,0.279,-0.07,01119971111171111
4402659,2020-12-15T17:00:00Z,44.1716,-56.9108,11.29,998.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T18:00:00Z,44.1660,-56.8930,,,0,18.3,-0.4,0.97,-0.05,11.31,0.5,313,15,0.383,-0.209,01119971111171111
4402659,2020-12-15T18:00:00Z,44.1672,-56.8934,11.29,1001.3,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T19:00:00Z,44.1530,-56.8740,,,0,18.4,-0.5,0.97,-0.05,11.34,0.5,313,15,0.379,-0.346,01119971111171111
4402659,2020-12-15T19:00:00Z,44.1672,-56.8934,11.37,1001.4,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T20:00:00Z,44.1430,-56.8550,,,0,18,-2.6,1.26,-0.03,11.36,0.5,313,15,0.376,-0.482,01119971111171111
4402659,2020-12-15T20:00:00Z,44.1452,-56.8548,11.36,1002.6,0,,,,,,,,,,,01111079999999999
4402659,2020-12-15T21:00:00Z,44.1250,-56.8400,,,0,18.2,-2.7,1.27,-0.03,11.38,0.5,313,15,0.286,-0.61,01119971111171111
4402659,2020-12-15T21:00:00Z,44.1274,-56.8370,11.36,1003.7,0,,,,,,,,,,,01111079999999999
4402659,2020-12-16T01:00:00Z,44.0550,-56.8380,,,0,16.7,-3.1,1.23,-0.1,11.48,0.5,313,15,0.021,-0.501,01119971111171111
4402659,2020-12-16T02:00:00Z,44.0460,-56.8480,,,0,17,-4.4,1.02,-0.16,11.5,0.5,313,15,0.029,-0.353,01119971111171111
4402659,2020-12-16T03:00:00Z,44.0370,-56.8590,,,0,16.9,-4.5,1.02,-0.16,11.53,0.5,313,15,0.038,-0.206,01119971111171111
4402659,2020-12-16T04:00:00Z,44.0280,-56.8680,,,0,16.9,-4.5,1.02,-0.16,11.55,0.5,313,15,0.046,-0.059,01119971111171111
4402659,2020-12-16T05:00:00Z,44.0200,-56.8790,,,0,16.1,-5,0.91,-0.21,11.56,0.5,313,15,0.055,0.089,01119971111171111
4402659,2020-12-16T05:00:00Z,44.0206,-56.8788,11.56,1010,0,,,,,,,,,,,01111079999999999
4402659,2020-12-16T06:00:00Z,44.0220,-56.8760,,,0,16.2,-5,0.91,-0.21,11.55,0.5,313,15,0.056,0.093,01119971111171111
4402659,2020-12-16T06:00:00Z,44.0222,-56.8766,11.56,1010.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-16T07:00:00Z,44.0260,-56.8740,,,0,16.2,-5,0.91,-0.21,11.51,0.5,313,15,0.057,0.1,01119971111171111
4402659,2020-12-16T07:00:00Z,44.0270,-56.8738,11.54,1011,0,,,,,,,,,,,01111079999999999
4402659,2020-12-16T08:00:00Z,44.0230,-56.8580,,,0,16.3,-4.6,0.87,-0.25,11.46,0.5,313,15,0.127,0.054,01119971111171111
4402659,2020-12-16T08:00:00Z,44.0270,-56.8738,11.49,1011.9,0,,,,,,,,,,,01111079999999999
4402659,2020-12-16T09:00:00Z,44.0210,-56.8420,,,0,16.4,-4.6,0.87,-0.25,11.41,0.5,313,15,0.196,0.008,01119971111171111
4402659,2020-12-16T09:00:00Z,44.0270,-56.8738,11.45,1013.1,0,,,,,,,,,,,01111079999999999
4402659,2020-12-16T10:00:00Z,44.0270,-56.8738,11.38,1013.8,0,,,,,,,,,,,01111079999999999
4402659,2021-02-10T16:00:00Z,44.8520,-56.8320,,,0,6,-6.1,0.11,-0.08,4.69,0.5,313,15,-0.044,-0.047,01119971111171111
4402659,2021-02-10T16:00:00Z,44.8522,-56.8324,4.69,1009.1,0,,,,,,,,,,,01111079999999999
4402659,2021-02-10T17:00:00Z,44.8510,-56.8330,,,0,8.8,-8.5,0.13,-0.14,4.69,0.5,313,15,0.01,-0.016,01119971111171111
4402659,2021-02-10T17:00:00Z,44.8506,-56.8342,4.69,1008.1,0,,,,,,,,,,,01111079999999999
4402659,2021-02-10T18:00:00Z,44.8508,-56.8314,4.69,1007.5,0,,,,,,,,,,,01111079999999999
4402659,2021-02-19T22:00:00Z,44.8880,-56.8380,,,0,2.9,-2.7,0.04,-0.01,3.19,0.5,313,15,-0.23,0.077,01119971111171111
4402659,2021-02-19T22:00:00Z,44.8878,-56.8386,3.2,1021.8,0,,,,,,,,,,,01111079999999999
4402659,2021-02-19T23:00:00Z,44.8890,-56.8460,,,0,0.7,-3.4,0.03,-0.02,3.18,0.5,313,15,-0.153,0.077,01119971111171111
4402659,2021-02-19T23:00:00Z,44.8900,-56.8470,3.18,1022.2,0,,,,,,,,,,,01111079999999999
4402659,2021-02-20T00:00:00Z,44.8930,-56.8530,,,0,0.8,-3.4,0.03,-0.02,3.19,0.5,313,15,-0.131,0.108,01119971111171111
4402659,2021-02-20T00:00:00Z,44.8928,-56.8534,3.18,1021.1,0,,,,,,,,,,,01111079999999999
4402659,2021-02-20T01:00:00Z,44.8960,-56.8580,,,0,0.8,-3.4,0.03,-0.02,3.2,0.5,313,15,-0.094,0.081,01119971111171111
4402659,2021-02-20T01:00:00Z,44.8966,-56.8588,3.2,1021.1,0,,,,,,,,,,,01111079999999999
4402659,2021-02-20T02:00:00Z,44.8970,-56.8610,,,0,-1.6,-2.5,0.01,-0.02,3.19,0.5,313,15,-0.052,0.026,01119971111171111
