PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402663,2020-12-09T08:00:00Z,42.6200,-59.1832,18.05,997.4,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T09:00:00Z,42.6400,-59.1880,,,0,12.5,-4,0.56,-0.25,18.08,0.5,313,15,-0.065,0.665,01119971111171111
4402663,2020-12-09T09:00:00Z,42.6408,-59.1894,18.05,999.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T10:00:00Z,42.6640,-59.1850,,,0,12.6,-3.8,0.56,-0.25,18.12,0.5,313,15,0.04,0.677,01119971111171111
4402663,2020-12-09T10:00:00Z,42.6626,-59.1888,18.11,1000.1,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T11:00:00Z,42.6860,-59.1810,,,0,11.2,-2.8,0.43,-0.13,18.15,0.5,313,15,0.09,0.695,01119971111171111
4402663,2020-12-09T11:00:00Z,42.6858,-59.1814,18.14,1001,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T12:00:00Z,42.7090,-59.1650,,,0,11.3,-2.6,0.44,-0.13,18.17,0.5,313,15,0.2,0.639,01119971111171111
4402663,2020-12-09T12:00:00Z,42.6858,-59.1814,18.17,1002.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T13:00:00Z,42.7330,-59.1480,,,0,11.3,-2.6,0.44,-0.13,18.2,0.5,313,15,0.31,0.584,01119971111171111
4402663,2020-12-09T13:00:00Z,42.6858,-59.1814,18.18,1003.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T14:00:00Z,42.7560,-59.1320,,,0,10.3,-2.6,0.33,-0.09,18.22,0.5,313,15,0.42,0.529,01119971111171111
4402663,2020-12-09T14:00:00Z,42.6858,-59.1814,18.23,1004.2,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T15:00:00Z,42.7780,-59.1150,,,0,10.3,-2.5,0.34,-0.09,18.23,0.5,313,15,0.53,0.473,01119971111171111
4402663,2020-12-09T15:00:00Z,42.7786,-59.1154,18.23,1004.2,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T16:00:00Z,42.7930,-59.0910,,,0,10.3,-2.4,0.34,-0.09,18.23,0.5,313,15,0.54,0.446,01119971111171111
4402663,2020-12-09T16:00:00Z,42.7954,-59.0930,18.23,1004.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T17:00:00Z,42.8080,-59.0680,,,0,9,-2.5,0.23,-0.06,18.24,0.5,313,15,0.555,0.416,01119971111171111
4402663,2020-12-09T17:00:00Z,42.8102,-59.0678,18.24,1004.2,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T18:00:00Z,42.8200,-59.0420,,,0,9.1,-2.5,0.24,-0.05,18.25,0.5,313,15,0.566,0.341,01119971111171111
4402663,2020-12-09T18:00:00Z,42.8220,-59.0436,18.25,1004.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T19:00:00Z,42.8310,-59.0190,,,0,9.2,-2.5,0.24,-0.05,18.25,0.5,313,15,0.543,0.247,01119971111171111
4402663,2020-12-09T19:00:00Z,42.8318,-59.0180,18.26,1004.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T20:00:00Z,42.8380,-58.9950,,,0,7.5,-1.4,0.16,-0.04,18.25,0.5,313,15,0.486,0.185,01119971111171111
4402663,2020-12-09T20:00:00Z,42.8384,-58.9962,18.24,1005.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-09T21:00:00Z,42.8440,-58.9740,,,0,7.5,-1.4,0.17,-0.04,18.27,0.5,313,15,0.476,0.17,01119971111171111
4402663,2020-12-09T21:00:00Z,42.8444,-58.9746,18.27,1006.2,0,,,,,,,,,,,01112079999999999
4402663,2020-12-09T22:00:00Z,42.8480,-58.9530,,,0,7.5,-1.3,0.17,-0.04,18.26,0.5,313,15,0.464,0.139,01119971111171111
4402663,2020-12-09T22:00:00Z,42.8492,-58.9538,18.26,1006.9,0,,,,,,,,,,,01112079999999999
4402663,2020-12-09T23:00:00Z,42.8530,-58.9330,,,0,5.9,-1.9,0.11,-0.02,18.29,0.5,313,15,0.442,0.124,01119971111171111
4402663,2020-12-09T23:00:00Z,42.8534,-58.9338,18.27,1007.5,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T00:00:00Z,42.8560,-58.9160,,,0,5.9,-1.8,0.11,-0.02,18.31,0.5,313,15,0.408,0.124,01119971111171111
4402663,2020-12-10T00:00:00Z,42.8572,-58.9148,18.31,1007.8,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T01:00:00Z,42.8610,-58.8970,,,0,6,-1.8,0.11,-0.02,18.32,0.5,313,15,0.385,0.124,01119971111171111
4402663,2020-12-10T01:00:00Z,42.8612,-58.8980,18.31,1007.9,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T02:00:00Z,42.8650,-58.8820,,,0,3.7,-1.3,0.07,-0.02,18.33,0.5,313,15,0.362,0.108,01119971111171111
4402663,2020-12-10T02:00:00Z,42.8650,-58.8814,18.33,1008.4,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T03:00:00Z,42.8680,-58.8670,,,0,3.7,-1.3,0.07,-0.02,18.33,0.5,313,15,0.317,0.108,01119971111171111
4402663,2020-12-10T03:00:00Z,42.8682,-58.8664,18.32,1008.4,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T04:00:00Z,42.8720,-58.8530,,,0,3.7,-1.3,0.07,-0.02,18.35,0.5,313,15,0.294,0.139,01119971111171111
4402663,2020-12-10T04:00:00Z,42.8724,-58.8528,18.35,1008.3,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T05:00:00Z,42.8760,-58.8400,,,0,-0.7,0.5,0.03,-0.01,18.33,0.5,313,15,0.283,0.17,01119971111171111
4402663,2020-12-10T05:00:00Z,42.8772,-58.8398,18.36,1007.7,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T06:00:00Z,42.8820,-58.8270,,,0,-0.7,0.5,0.03,-0.01,18.29,0.5,313,15,0.261,0.157,01119971111171111
4402663,2020-12-10T06:00:00Z,42.8826,-58.8284,18.3,1007.8,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T07:00:00Z,42.8870,-58.8130,,,0,-0.7,0.5,0.03,-0.01,18.34,0.5,313,15,0.338,0.139,01119971111171111
4402663,2020-12-10T07:00:00Z,42.8868,-58.8166,18.27,1007.5,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T08:00:00Z,42.8930,-58.7970,,,0,-5.8,0.5,-0.01,0,18.43,0.5,313,15,0.478,0.204,01119971111171111
4402663,2020-12-10T08:00:00Z,42.8924,-58.7980,18.42,1006.8,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T09:00:00Z,42.9000,-58.7730,,,0,-5.8,0.3,-0.01,0,18.44,0.5,313,15,0.567,0.263,01119971111171111
4402663,2020-12-10T09:00:00Z,42.9000,-58.7746,18.44,1006.4,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T10:00:00Z,42.9090,-58.7470,,,0,-5.8,0.2,-0.01,0,18.43,0.5,313,15,0.633,0.263,01119971111171111
4402663,2020-12-10T10:00:00Z,42.9086,-58.7480,18.43,1006.1,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T11:00:00Z,42.9160,-58.7200,,,0,-8.8,0.5,-0.09,0.01,18.4,0.5,313,15,0.611,0.201,01119971111171111
4402663,2020-12-10T11:00:00Z,42.9168,-58.7194,18.42,1005.6,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T12:00:00Z,42.9220,-58.6940,,,0,-8.9,0.5,-0.1,0.01,18.34,0.5,313,15,0.577,0.154,01119971111171111
4402663,2020-12-10T12:00:00Z,42.9224,-58.6936,18.37,1004.4,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T13:00:00Z,42.9250,-58.6670,,,0,-8.9,0.5,-0.1,0.01,18.29,0.5,313,15,0.633,0.093,01119971111171111
4402663,2020-12-10T13:00:00Z,42.9268,-58.6676,18.3,1004.8,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T14:00:00Z,42.9260,-58.6380,,,0,-1.3,3.6,-0.16,0.03,18.31,0.5,313,15,0.679,-0.017,01119971111171111
4402663,2020-12-10T14:00:00Z,42.9284,-58.6380,18.27,1004.2,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T15:00:00Z,42.9240,-58.6060,,,0,-1.6,3.7,-0.16,0.03,18.36,0.5,313,15,0.701,-0.108,01119971111171111
4402663,2020-12-10T15:00:00Z,42.9264,-58.6078,18.36,1002.8,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T16:00:00Z,42.9210,-58.5770,,,0,-1.9,3.8,-0.17,0.03,18.36,0.5,313,15,0.667,-0.154,01119971111171111
4402663,2020-12-10T16:00:00Z,42.9212,-58.5764,18.36,1001.5,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T17:00:00Z,42.9150,-58.5490,,,0,-1.2,-0.3,-0.02,0.01,18.36,0.5,313,15,0.588,-0.185,01119971111171111
4402663,2020-12-10T17:00:00Z,42.9162,-58.5488,18.36,1000.1,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T18:00:00Z,42.9080,-58.5250,,,0,-1.5,-0.2,-0.02,0.01,18.28,0.5,313,15,0.543,-0.263,01119971111171111
4402663,2020-12-10T18:00:00Z,42.9086,-58.5244,18.37,999.5,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T19:00:00Z,42.8980,-58.5000,,,0,-1.9,-0.1,-0.02,0.02,18.21,0.5,313,15,0.509,-0.324,01119971111171111
4402663,2020-12-10T19:00:00Z,42.8990,-58.5012,18.18,999.1,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T20:00:00Z,42.8870,-58.4800,,,0,-3.2,-7.7,-0.01,-0.01,18.19,0.5,313,15,0.476,-0.37,01119971111171111
4402663,2020-12-10T20:00:00Z,42.8882,-58.4788,18.24,998.8,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T21:00:00Z,42.8740,-58.4580,,,0,-2.9,-7.9,-0.01,-0.01,18.12,0.5,313,15,0.475,-0.447,01119971111171111
4402663,2020-12-10T21:00:00Z,42.8746,-58.4588,18.13,998.3,0,,,,,,,,,,,01112079999999999
4402663,2020-12-10T22:00:00Z,42.8590,-58.4380,,,0,-2.5,-8,-0.01,-0.01,18.14,0.5,313,15,0.451,-0.466,01119971111171111
4402663,2020-12-10T22:00:00Z,42.8592,-58.4374,18.1,997.9,0,,,,,,,,,,,01111079999999999
4402663,2020-12-10T23:00:00Z,42.8420,-58.4180,,,0,0.2,-14.1,-0.07,-0.2,18.2,0.5,313,15,0.438,-0.488,01119971111171111
4402663,2020-12-10T23:00:00Z,42.8428,-58.4196,18.18,998.1,0,,,,,,,,,,,01112079999999999
4402663,2020-12-11T00:00:00Z,42.8240,-58.3970,,,0,0.5,-14.1,-0.06,-0.2,18.25,0.5,313,15,0.441,-0.514,01119971111171111
4402663,2020-12-11T00:00:00Z,42.8428,-58.4196,18.24,999,0,,,,,,,,,,,01112079999999999
4402663,2020-12-11T01:00:00Z,42.8060,-58.3750,,,0,0.8,-14,-0.06,-0.2,18.3,0.5,313,15,0.445,-0.54,01119971111171111
4402663,2020-12-11T01:00:00Z,42.8428,-58.4196,18.33,1000,0,,,,,,,,,,,01112079999999999
4402663,2020-12-11T02:00:00Z,42.7860,-58.3550,,,0,2.7,-14.4,-0.01,-0.57,18.35,0.5,313,15,0.448,-0.567,01119971111171111
4402663,2020-12-11T02:00:00Z,42.8428,-58.4196,18.38,1001.4,0,,,,,,,,,,,01112079999999999
4402663,2020-12-11T03:00:00Z,42.7680,-58.3330,,,0,2.8,-14.6,0,-0.57,18.4,0.5,313,15,0.452,-0.593,01119971111171111
4402663,2020-12-11T03:00:00Z,42.7676,-58.3344,18.38,1001.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T04:00:00Z,42.7490,-58.3130,,,0,2.9,-14.7,0,-0.57,18.41,0.5,313,15,0.426,-0.614,01119971111171111
4402663,2020-12-11T04:00:00Z,42.7486,-58.3124,18.43,1003.4,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T05:00:00Z,42.7290,-58.2940,,,0,5.2,-13.6,0.12,-0.67,18.39,0.5,313,15,0.385,-0.634,01119971111171111
4402663,2020-12-11T05:00:00Z,42.7298,-58.2944,18.39,1004.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T06:00:00Z,42.7070,-58.2770,,,0,5.2,-13.6,0.13,-0.68,18.39,0.5,313,15,0.408,-0.645,01119971111171111
4402663,2020-12-11T06:00:00Z,42.7080,-58.2778,18.39,1006.2,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T07:00:00Z,42.6860,-58.2590,,,0,5.2,-13.6,0.13,-0.69,18.39,0.5,313,15,0.398,-0.659,01119971111171111
4402663,2020-12-11T07:00:00Z,42.6848,-58.2602,18.39,1008,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T08:00:00Z,42.6600,-58.2450,,,0,6.7,-12.4,0.22,-0.57,18.38,0.5,313,15,0.332,-0.69,01119971111171111
4402663,2020-12-11T08:00:00Z,42.6848,-58.2602,18.43,1009.1,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T09:00:00Z,42.6330,-58.2300,,,0,6.7,-12.4,0.22,-0.58,18.38,0.5,313,15,0.265,-0.722,01119971111171111
4402663,2020-12-11T09:00:00Z,42.6848,-58.2602,18.41,1010.9,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T10:00:00Z,42.6080,-58.2160,,,0,6.7,-12.5,0.22,-0.59,18.37,0.5,313,15,0.199,-0.753,01119971111171111
4402663,2020-12-11T10:00:00Z,42.6848,-58.2602,18.41,1012.2,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T11:00:00Z,42.5830,-58.2020,,,0,7.7,-11.2,0.27,-0.52,18.36,0.5,313,15,0.132,-0.784,01119971111171111
4402663,2020-12-11T11:00:00Z,42.6848,-58.2602,18.41,1012.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T12:00:00Z,42.5560,-58.1880,,,0,7.7,-11.2,0.27,-0.52,18.36,0.5,313,15,0.066,-0.815,01119971111171111
4402663,2020-12-11T12:00:00Z,42.6848,-58.2602,18.38,1014.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T13:00:00Z,42.5300,-58.1740,,,0,7.8,-11.2,0.27,-0.52,18.35,0.5,313,15,-0.001,-0.847,01119971111171111
4402663,2020-12-11T13:00:00Z,42.6848,-58.2602,18.36,1015.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T14:00:00Z,42.5050,-58.1600,,,0,10.6,-8.1,0.33,-0.42,18.35,0.5,313,15,-0.067,-0.878,01119971111171111
4402663,2020-12-11T14:00:00Z,42.5054,-58.1606,18.35,1016.9,0,,,,,,,,,,,01441079999999999
4402663,2020-12-11T15:00:00Z,42.4770,-58.1620,,,0,10.6,-8.1,0.33,-0.42,18.35,0.5,313,15,-0.076,-0.876,01119971111171111
4402663,2020-12-11T15:00:00Z,42.4766,-58.1570,18.35,1017.6,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T16:00:00Z,42.4480,-58.1660,,,0,10.7,-8.1,0.34,-0.43,18.36,0.5,313,15,-0.108,-0.868,01119971111171111
4402663,2020-12-11T16:00:00Z,42.4766,-58.1570,18.37,1017.9,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T17:00:00Z,42.4190,-58.1680,,,0,10.1,-8,0.36,-0.3,18.37,0.5,313,15,-0.139,-0.86,01119971111171111
4402663,2020-12-11T17:00:00Z,42.4766,-58.1570,18.37,1018.4,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T18:00:00Z,42.3900,-58.1720,,,0,10.2,-8,0.36,-0.3,18.37,0.5,313,15,-0.171,-0.852,01119971111171111
4402663,2020-12-11T18:00:00Z,42.3908,-58.1708,18.37,1019.1,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T19:00:00Z,42.3650,-58.1800,,,0,10.3,-8,0.36,-0.3,18.38,0.5,313,15,-0.216,-0.783,01119971111171111
4402663,2020-12-11T19:00:00Z,42.3638,-58.1802,18.38,1020,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T20:00:00Z,42.3400,-58.1890,,,0,9.8,-5.5,0.33,-0.22,18.37,0.5,313,15,-0.214,-0.771,01119971111171111
4402663,2020-12-11T20:00:00Z,42.3638,-58.1802,18.36,1020.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T21:00:00Z,42.3140,-58.1990,,,0,9.8,-5.5,0.33,-0.22,18.36,0.5,313,15,-0.212,-0.759,01119971111171111
4402663,2020-12-11T21:00:00Z,42.3638,-58.1802,18.36,1022.1,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T22:00:00Z,42.2910,-58.2080,,,0,9.8,-5.5,0.33,-0.22,18.35,0.5,313,15,-0.21,-0.747,01119971111171111
4402663,2020-12-11T22:00:00Z,42.2904,-58.2090,18.36,1022.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-11T23:00:00Z,42.2650,-58.2190,,,0,8.8,-3.8,0.25,-0.15,18.33,0.5,313,15,-0.242,-0.761,01119971111171111
4402663,2020-12-11T23:00:00Z,42.2666,-58.2172,18.33,1023,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T00:00:00Z,42.2410,-58.2300,,,0,8.7,-3.8,0.25,-0.15,18.33,0.5,313,15,-0.31,-0.739,01119971111171111
4402663,2020-12-12T00:00:00Z,42.2666,-58.2172,18.35,1023.4,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T01:00:00Z,42.2160,-58.2410,,,0,8.7,-3.8,0.25,-0.15,18.33,0.5,313,15,-0.377,-0.716,01119971111171111
4402663,2020-12-12T01:00:00Z,42.2666,-58.2172,18.32,1024.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T02:00:00Z,42.1910,-58.2510,,,0,8.6,-1.2,0.18,-0.08,18.33,0.5,313,15,-0.444,-0.693,01119971111171111
4402663,2020-12-12T02:00:00Z,42.1908,-58.2520,18.33,1024.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T03:00:00Z,42.1670,-58.2710,,,0,8.6,-1.2,0.18,-0.08,18.33,0.5,313,15,-0.464,-0.676,01119971111171111
4402663,2020-12-12T03:00:00Z,42.1674,-58.2710,18.33,1024.9,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T04:00:00Z,42.1460,-58.2920,,,0,8.6,-1.2,0.18,-0.08,18.32,0.5,313,15,-0.494,-0.65,01119971111171111
4402663,2020-12-12T04:00:00Z,42.1466,-58.2910,18.32,1024.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T05:00:00Z,42.1250,-58.3130,,,0,9.9,-0.4,0.16,-0.03,18.27,0.5,313,15,-0.527,-0.68,01119971111171111
4402663,2020-12-12T05:00:00Z,42.1254,-58.3144,18.32,1024.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T06:00:00Z,42.1060,-58.3390,,,0,10,-0.4,0.16,-0.03,18.23,0.5,313,15,-0.573,-0.571,01119971111171111
4402663,2020-12-12T06:00:00Z,42.1020,-58.3334,18.22,1024.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T07:00:00Z,42.0880,-58.3630,,,0,10.1,-0.4,0.16,-0.03,18.24,0.5,313,15,-0.573,-0.494,01119971111171111
4402663,2020-12-12T07:00:00Z,42.0876,-58.3642,18.24,1024.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T08:00:00Z,42.0730,-58.3890,,,0,12.3,0.6,0.2,-0.01,18.24,0.5,313,15,-0.596,-0.432,01119971111171111
4402663,2020-12-12T08:00:00Z,42.0724,-58.3890,18.24,1024.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T09:00:00Z,42.0580,-58.4170,,,0,12.3,0.7,0.2,-0.01,18.26,0.5,313,15,-0.642,-0.402,01119971111171111
4402663,2020-12-12T09:00:00Z,42.0596,-58.4164,18.23,1024.4,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T10:00:00Z,42.0460,-58.4450,,,0,12.3,0.8,0.2,-0.01,18.27,0.5,313,15,-0.711,-0.448,01119971111171111
4402663,2020-12-12T10:00:00Z,42.0460,-58.4454,18.3,1024.9,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T11:00:00Z,42.0320,-58.4770,,,0,10.6,4.3,0.26,0.02,18.24,0.5,313,15,-0.734,-0.416,01119971111171111
4402663,2020-12-12T11:00:00Z,42.0314,-58.4780,18.23,1024.7,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T12:00:00Z,42.0190,-58.5080,,,0,10.5,4.5,0.26,0.02,18.28,0.5,313,15,-0.7,-0.371,01119971111171111
4402663,2020-12-12T12:00:00Z,42.0186,-58.5092,18.26,1025,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T13:00:00Z,42.0070,-58.5400,,,0,10.4,4.7,0.26,0.02,18.3,0.5,313,15,-0.734,-0.355,01119971111171111
4402663,2020-12-12T13:00:00Z,42.0072,-58.5394,18.3,1025.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T14:00:00Z,41.9950,-58.5730,,,0,12.3,1.9,0.28,0.05,18.3,0.5,313,15,-0.761,-0.327,01119971111171111
4402663,2020-12-12T14:00:00Z,41.9964,-58.5730,18.3,1026,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T15:00:00Z,41.9860,-58.6050,,,0,12.3,1.9,0.28,0.05,18.3,0.5,313,15,-0.745,-0.304,01119971111171111
4402663,2020-12-12T15:00:00Z,41.9860,-58.6050,18.3,1025.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T16:00:00Z,41.9780,-58.6400,,,0,12.3,1.9,0.28,0.05,18.3,0.5,313,15,-0.826,-0.263,01119971111171111
4402663,2020-12-12T16:00:00Z,41.9796,-58.6482,18.3,1025,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T17:00:00Z,41.9690,-58.6760,,,0,10,-1.8,0.27,0.03,18.24,0.5,313,15,-0.8,-0.28,01119971111171111
4402663,2020-12-12T17:00:00Z,41.9688,-58.6772,18.3,1024.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T18:00:00Z,41.9590,-58.7130,,,0,9.9,-1.8,0.27,0.03,18.06,0.5,313,15,-0.85,-0.309,01119971111171111
4402663,2020-12-12T18:00:00Z,41.9600,-58.7120,18.17,1024.9,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T19:00:00Z,41.9500,-58.7500,,,0,9.9,-1.9,0.27,0.03,18,0.5,313,15,-0.908,-0.308,01119971111171111
4402663,2020-12-12T19:00:00Z,41.9488,-58.7506,17.95,1025.3,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T20:00:00Z,41.9390,-58.7900,,,0,5.9,-5.3,0.2,-0.03,18.11,0.5,313,15,-0.891,-0.266,01119971111171111
4402663,2020-12-12T20:00:00Z,41.9396,-58.7912,18.05,1025.8,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T21:00:00Z,41.9320,-58.8320,,,0,5.7,-5.3,0.2,-0.03,18.19,0.5,313,15,-0.961,-0.202,01119971111171111
4402663,2020-12-12T21:00:00Z,41.9316,-58.8284,18.17,1026.5,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T22:00:00Z,41.9280,-58.8730,,,0,5.6,-5.3,0.19,-0.03,18.23,0.5,313,15,-0.999,-0.082,01119971111171111
4402663,2020-12-12T22:00:00Z,41.9274,-58.8750,18.22,1026.4,0,,,,,,,,,,,01111079999999999
4402663,2020-12-12T23:00:00Z,41.9250,-58.9170,,,0,7.2,4.4,0.09,-0.06,18.21,0.5,313,15,-0.99,-0.015,01119971111171111
4402663,2020-12-12T23:00:00Z,41.9260,-58.9164,18.24,1027,0,,,,,,,,,,,01111079999999999
4402663,2020-12-13T00:00:00Z,41.9250,-58.9590,,,0,0.9,-3,0.09,-0.06,18.17,0.5,312,15,-0.977,0,01119971111171111
4402663,2020-12-13T00:00:00Z,41.9258,-58.9606,18.17,1027,0,,,,,,,,,,,01111079999999999
4402663,2020-12-13T01:00:00Z,41.9260,-59.0010,,,0,0.7,-2.9,0.08,-0.05,18.18,0.5,312,15,-0.954,0.047,01119971111171111
